cv_id,job_index,organization,position,startDate,endDate,status,department,seniority
69,7,SWR,Öffentlichkeitsarbeit/PR,2014-03,2015-11,INACTIVE,Marketing,Professional
69,8,Ketchum Pleon GmbH,Brand Marketing Intern,2014-08,2014-11,INACTIVE,Marketing,Junior
70,0,EDAG Engineering GmbH,Projektleiter,,,UNKNOWN,Project Management,Lead
70,1,EDAG Engineering GmbH,Projektmanager,1987,,ACTIVE,Project Management,Professional
71,0,Innovationsberatung Klaus Michael Ganter,Innovationsberater,,,UNKNOWN,Consulting,Professional
72,0,Austria Wirtschaftsservice,Head of aws Preseed and Seedfinancing - Innovative Solutions,2023-05,,ACTIVE,Other,Lead
72,1,Austria Wirtschaftsservice,Head of Verified Social Enterprise - Label,2022-08,2024-02,INACTIVE,Other,Lead
72,2,Austria Wirtschaftsservice,Projektmanager Preseed | Seedfinancing - Innovative Solutions,2022-07,2023-05,INACTIVE,Project Management,Professional
72,3,Austria Wirtschaftsservice,BBO und Investitionsprämie,2021-09,2022-07,INACTIVE,Other,Professional
72,4,Vitamin Well AB,Brand Ambassador,2019-09,,ACTIVE,Marketing,Professional
72,5,Kühne OG,Employee,2014-06,2021-09,INACTIVE,Other,Professional
72,6,Sölle GmbH,Zweigstellen Koordinator,2016-11,2017-05,INACTIVE,Administrative,Lead
72,7,Österreichisches Rotes Kreuz,Zivildienst,2016-01,2016-09,INACTIVE,Other,Junior
72,8,Sölle GmbH,Zweigstellen Koordinator,2015-11,2016-02,INACTIVE,Administrative,Lead
73,0,Murata Vios,Director of Product Management,2022-01,,ACTIVE,Project Management,Director
73,1,Idea Evolver,Sr. Product Manager,2021-04,2021-12,INACTIVE,Project Management,Senior
73,2,Smiths Medical,Senior Manager - Global Products and Product Line Engineering,2019-05,2020-12,INACTIVE,Information Technology,Senior
73,3,Smiths Medical,Senior Global Product Manager,2012-01,2019-05,INACTIVE,Project Management,Senior
73,4,Galmaz Biotech,Director of North American Operations,2009-09,2012-02,INACTIVE,Other,Director
73,5,LMA North America,Product Manager,2008-01,2009-09,INACTIVE,Project Management,Professional
73,6,Augustine Biomedical & Design,Director of Marketing,2004-12,2007-06,INACTIVE,Marketing,Director
74,0,Children's Wisconsin,Executive Director of Therapies and Developmental Services,2024-10,,ACTIVE,Other,Director
74,1,Children's Wisconsin,Director of Therapy and Developmental Services,2020-03,2024-10,INACTIVE,Other,Director
74,2,Children's Wisconsin,Speech-Language Pathologist,2004-08,2024-10,INACTIVE,Other,Professional
74,3,Children's Wisconsin,Ambulatory Manager,2017-07,2020-03,INACTIVE,Other,Lead
75,0,7LYTIX,Technical Product Developer & Data Scientist,2020-07,2025-01,INACTIVE,Information Technology,Professional
75,1,Software Competence Center Hagenberg GmbH,Junior Data Scientist,2019-08,2019-09,INACTIVE,Information Technology,Junior
75,2,Studio Mitte Digital Media GmbH,Junior Web Developer,2017-10,2018-09,INACTIVE,Information Technology,Junior
75,3,Web2Asia,IT Intern,2016-08,2016-11,INACTIVE,Information Technology,Junior
76,0,Axians NEO Solutions & Technology GmbH,Projektmanager,2025-01,,ACTIVE,Project Management,Professional
76,1,Axians Digital Business Solutions GmbH,Projektmanager,2019-07,2024-12,INACTIVE,Project Management,Professional
76,2,msg,Teamleiter CRM,2011-01,2019-06,INACTIVE,Sales,Lead
76,3,NEO Business Partners GmbH,"Projektmanagement, Senior Berater",2005-10,2010-12,INACTIVE,Consulting,Senior
76,4,INFO AG,Senior Berater,2004-11,2005-09,INACTIVE,Consulting,Senior
76,5,LogicaCMG Gmbh & Co. KG,Berater,2000-05,2004-10,INACTIVE,Consulting,Professional
76,6,Interschalt,Vertriebsingenieur,1999-04,2000-04,INACTIVE,Sales,Professional
76,7,"Siemens Nixdorf Information Systems, Inc.",Trainee,1998-08,1999-03,INACTIVE,Other,Junior
76,8,Handwerkskammer Hamburg,Wissenschaftlicher Mitarbeiter,1995-08,1998-07,INACTIVE,Other,Professional
77,0,Körber Technologies,Project Engineer Process Technology - Future Farming,2024-07,,ACTIVE,Information Technology,Professional
77,1,Körber Technologies,Project Engineer Process Technology - Technical Sales,2023-06,2024-06,INACTIVE,Sales,Professional
77,2,Körber Technologies,LEAN Manager and Change Moderator,2022-02,2023-06,INACTIVE,Project Management,Lead
77,3,Körber Technologies,Project Manager - Engineering - Customer Satisfaction Management,2018-10,2022-01,INACTIVE,Project Management,Professional
77,4,Körber Technologies,Project Engineer Process Technology - Technical Sales Primary,2013-06,2018-10,INACTIVE,Sales,Professional
78,0,SOR Eğitim Danışmanlık,Kurucu Ortak,2021-12,,ACTIVE,Other,Management
78,1,Serbest çalışan,Danışmanlık,2017-01,,ACTIVE,Consulting,Professional
78,2,Ziylan Group,Perakende Grup Başkanı,2010-08,2016-10,INACTIVE,Other,Director
78,3,Divarese / Boyner Holding,Genel Müdür,2006-01,2010-05,INACTIVE,Other,Director
78,4,Boyner Büyük Mağazacılık A.Ş.,Genel Müdür Yardımcısı,2000-01,2006-12,INACTIVE,Other,Director
78,5,Alboy / Boyner Holding,Satış Pazarlama Koordinatörü,1989-01,1999-12,INACTIVE,Marketing,Lead
78,6,Tiffany&Tomato,Genel Müdür,1974-01,1988-12,INACTIVE,Other,Director
79,0,Cranfield University School of Management,Digital Marketing Manager,2008-06,,ACTIVE,Marketing,Professional
79,1,rightmove.co.uk,E-marketing Manager,2007-07,2008-05,INACTIVE,Marketing,Professional
79,2,SpaFinder,Web Master,2006-05,2007-06,INACTIVE,Information Technology,Professional
79,3,Tickets.com,Internet Services Manager,2001-01,2006-05,INACTIVE,Information Technology,Professional
79,4,Tickets.com,Purchaser,2001-01,2002-09,INACTIVE,Purchasing,Professional
79,5,Wang Global (formerly Olsy / Olivetti),Promotion - Project Co-ordinator,1998-09,2000-12,INACTIVE,Project Management,Lead
80,0,"Bureau Maaiveld, het breed inzetbare bureau voor ontwikkeling",Eigenaar,2015-01,,ACTIVE,Other,Management
80,1,Theatergroep Maaistoff,Theatermaker,2017-04,,ACTIVE,Other,Professional
80,2,Het Betere Goede Gesprek,Trainer/coach,2017-06,,ACTIVE,Project Management,Professional
80,3,Dubbel E Acteerservice B.V.: voor Echte Trainingsacteurs,Trainingsacteur en trainer,2019-01,,ACTIVE,Consulting,Professional
80,4,Ministerie van Justitie en Veiligheid - NIFP,Co trainer/trainingsacteur,2006-08,,ACTIVE,Other,Professional
80,5,Theater A la Carte,Acteur en theatermaker,2015-01,,ACTIVE,Other,Professional
80,6,Theater A la Carte,Theatermaker en acteur,1997-01,2014-12,INACTIVE,Other,Professional
80,7,Hogeschool Utrecht,Trainer/docent,2019-09,,ACTIVE,Human Resources,Professional
80,8,Diverse opdrachtgevers,"Freelance acteur, regisseur en scriptschrijver",1995,,ACTIVE,Other,Professional
80,9,Succesvol tot én met Pensioen,Trainer,2022-01,2025-01,INACTIVE,Human Resources,Professional
80,10,NSPOH (Netherlands School of Public & Occupational Health),Trainer en trainingsacteur,2016-10,2023-10,INACTIVE,Human Resources,Professional
80,11,Reframe advies en training,Traingsacteur en trainer,2019-10,2022-08,INACTIVE,Other,Professional
80,12,FNV,Loopbaanconsulent,2016-09,2020-01,INACTIVE,Human Resources,Professional
80,13,BOL training en advies,Trainer communicatieve vaardigeheden,2017-01,2018-02,INACTIVE,Consulting,Professional
80,14,Kindertheater A la Carte,Theatermaker,1999,2015-07,INACTIVE,Other,Professional
80,15,Stadsavonturen,Regisseur en scriptschrijver,1998,2000,INACTIVE,Other,Professional
81,0,Byldis,Procurement Manager Strategische Inkoop,2024-02,,ACTIVE,Purchasing,Professional
81,1,Byldis,Strategisch inkoper,2024-02,,ACTIVE,Purchasing,Professional
81,2,VAN RAAK STAAL,Product-/ Inkoopmanager bij Van Raak Staal,2022-06,2024-02,INACTIVE,Purchasing,Lead
81,3,HEK - Installatie Maatschappij H.Ek B.V. - hekinstallaties,Strategische inkoper,2022-02,2022-06,INACTIVE,Purchasing,Professional
81,4,Würth Nederland,Inkoper,2018-05,2022-02,INACTIVE,Purchasing,Professional
81,5,De Arend - Horeca en Project meubilair,Inkoper,2017-07,2018-04,INACTIVE,Purchasing,Professional
81,6,Baustoff + Metall Nederland B.V.,Inkoopmanager,2012-04,2017-06,INACTIVE,Purchasing,Lead
81,7,Raab Karcher,Inkoper,2010,2012-03,INACTIVE,Purchasing,Professional
81,8,Raab Karcher,Commercieel medewerker verkoop,2007-04,2010,INACTIVE,Sales,Professional
82,0,audibene GmbH,Conversion Rate Optimization Manager,2015-07,2018-08,INACTIVE,Marketing,Professional
83,0,Rüdisühli Rechtsanwälte Part mbB,Partner,2019-07,,ACTIVE,Business Development,Management
83,1,Rüdisühli Rechtsanwälte,Rechtsanwalt,2015-07,2019-06,INACTIVE,Other,Professional
83,2,Land Baden-Württemberg,Rechtsreferendar,2013,2015,INACTIVE,Other,Professional
84,0,Naval Sea Systems Command (NAVSEA) SUPSHIP San Diego,Lead Naval Architect,2024-11,,ACTIVE,Other,Lead
84,1,Sayres & Associates,Senior Waterfront Engineer,2023-08,2024-11,INACTIVE,Information Technology,Senior
84,2,Vigor Works,Structural Project Engineer 2,2021-12,2023-08,INACTIVE,Project Management,Professional
84,3,"SAFE Boats International, LLC",Marine Designer,2021-01,2021-12,INACTIVE,Other,Professional
84,4,General Dynamics NASSCO,Hull Structures Engineer 2,2014-02,2021-01,INACTIVE,Information Technology,Professional
84,5,"YANK MARINE SERVICES, LLC",Naval Architect,2013-05,2014-01,INACTIVE,Other,Professional
84,6,Sunset Pier Restaurant,Lead Cook,2006-05,2013-09,INACTIVE,Other,Lead
85,0,Nidec Control Techniques,Inside Sales,1988-08,,ACTIVE,Sales,Professional
86,0,"Detlef Meyer ""DM108.de - LEH Vertrieb""",Key-Account-Manager,2020-08,,ACTIVE,Sales,Professional
86,1,ExaClair GmbH,Bereichsleiter,2013-05,2020-08,INACTIVE,Other,Lead
86,2,Go-Paper GmbH,Geschäfts- und Vertriebsleiter,2010-11,2013,INACTIVE,Sales,Lead
86,3,Hamelin Paperbrands GmbH,Vertriebsleiter MTC,2008-06,2010-10,INACTIVE,Sales,Lead
86,4,QUARTO GmbH,Vertriebsleiter,2000-07,2008-06,INACTIVE,Sales,Lead
86,5,Landre GMBH,Verkaufsleiter,2000-07,2008-06,INACTIVE,Sales,Lead
87,0,University,Dr.,,,UNKNOWN,Other,Professional
88,0,TELAIR,Ingenieur,,,UNKNOWN,Information Technology,Professional
89,0,s h e d,Managing Director,2011-11,,ACTIVE,Other,Management
89,1,AECOM/Faber Maunsell,Regional Director,2004-07,2011-11,INACTIVE,Other,Director
89,2,Buro Happold,Engineer,2002-01,2004-07,INACTIVE,Information Technology,Professional
90,0,Paul Schockemöhle Logistics GmbH & Co. KG,Berufskraftfahrer,2009-02,,ACTIVE,Other,Professional
91,0,HEINZ-GLAS Produktion GmbH & Co KGaA,Head of Glass Technology,2013,,ACTIVE,Other,Lead
91,1,HEINZ-GLAS,Stellvertretender Leiter Wannentechnik,2007,2013-02,INACTIVE,Other,Lead
91,2,HEINZ-GLAS,Wannenmeister,2002,2006,INACTIVE,Other,Professional
91,3,HEINZ-GLAS,Joint Venture Indonesien,1999,2000,INACTIVE,Other,Professional
91,4,HEINZ-GLAS,Maschinenführer,1996,1999,INACTIVE,Other,Professional
92,0,Bacher Klima & Kälte e.U.,Kältetechniker,,,UNKNOWN,Other,Professional
93,0,Nagel-Group,Key-Account-Manager,2022-01,,ACTIVE,Sales,Professional
93,1,Nagel-Group,Vertriebsleiter,2020-11,2022-01,INACTIVE,Sales,Lead
93,2,Raben Group,Sales Manager,2018-10,2020-11,INACTIVE,Sales,Professional
93,3,DACHSER,Key Account Professional,2016-05,2018-09,INACTIVE,Sales,Professional
93,4,DACHSER,Head Project Manager,2013-01,2016-04,INACTIVE,Project Management,Lead
93,5,DACHSER,Production Managent - Production Processes and Development,2010-11,2016-04,INACTIVE,Other,Lead
94,0,Selbstständig,Geschäftsführer,,,UNKNOWN,Other,Management
95,0,Dow Jones Local Media Group,Accounting Manager,2004-10,,ACTIVE,Other,Lead
96,0,TTS NMF GmbH,Interims Technical Manager,2014-02,,ACTIVE,Information Technology,Lead
97,0,"MADELINE STUART & ASSOCIATES, INC.",Project Manager,2022-04,,ACTIVE,Project Management,Professional
97,1,Meyer Davis,Interior Designer,2021-03,2022-03,INACTIVE,Other,Professional
97,2,WATG and Wimberly Interiors,Junior Interior Designer,2018-01,2020-11,INACTIVE,Other,Junior
97,3,Wilson Associates,Associate Interior Designer,2015-06,2017-08,INACTIVE,Other,Junior
97,4,Wilson Associates,Interior Design Intern,2014-05,2015-05,INACTIVE,Other,Junior
98,0,Cassini Consulting AG,Management Consultant Information Security and Privacy,2022-12,,ACTIVE,Consulting,Professional
98,1,Cassini Consulting AG,Senior Consultant Information Security and Privacy,2021-04,2022-12,INACTIVE,Consulting,Senior
98,2,msg systems ag,Senior Business Consultant Information Security & Data Protection,2019-07,2021-03,INACTIVE,Consulting,Senior
98,3,msg systems ag,Business Consultant Information Security & Data Protection,2018-02,2019-07,INACTIVE,Consulting,Professional
98,4,Forschungsinstitut für Anorganische Werkstoffe Glas/Keramik GmbH,IT-Leiter,2010,2017-12,INACTIVE,Information Technology,Lead
98,5,Forschungsinstitut für Anorganische Werkstoffe Glas/Keramik GmbH,EDV-Administrator,2001,2010,INACTIVE,Information Technology,Professional
98,6,Einzelunternehmen,EDV- und Internetdienstleister,1998,2001,INACTIVE,Information Technology,Professional
99,0,Dr. Zanda Martens MdB | Büro Düsseldorf,Büroleiter | Pressesprecher,2021-12,,ACTIVE,Administrative,Lead
99,1,Kloepfel Consulting GmbH,Public Relations Officer,2020-05,2021-12,INACTIVE,Marketing,Professional
99,2,Kronsteg GmbH,Digital Workplace Consultant,2019-12,2020-05,INACTIVE,Consulting,Professional
100,0,Cariboni Picollo S.r.l.,titolare,1996-04,2006-04,INACTIVE,Other,Management
100,1,CAMA GROUP S.P.A.,"programmatore, collaudatore,responsabile",1985-03,1996-04,INACTIVE,Information Technology,Lead
100,2,CASMAR S.n.c.,"elettricista,installatore e collaudatore",1979-09,1985-03,INACTIVE,Other,Professional
101,0,Stadt Zug,Departementssekretär Finanz,2005-09,,ACTIVE,Other,Professional
101,1,"Axpo Group, Elektrizitäts-Gesellschaft Laufenburg AG",Group Controller,2004-08,2005-08,INACTIVE,Administrative,Professional
101,2,ESEC Trading SA,"Director Corporate Controlling, Teamleitung Controlling und Reporting",2002-11,2004-07,INACTIVE,Other,Director
101,3,Mövenpick Holding,Konzerncontroller,1991-01,2002-10,INACTIVE,Other,Professional
101,4,Treuhand- und Revisionsgesellschaft Zug,Abteilungsleiter Mandatsführung,1986-06,1991-12,INACTIVE,Consulting,Lead
101,5,Eastman Chemical International A.G.,Head of Accounting and Consolidation,1983-11,1985-05,INACTIVE,Other,Lead
101,6,Veritas Rückversicherungs AG,Buchhalter,1981-12,1983-10,INACTIVE,Other,Professional
102,0,Aximpro,Managing Director,2024-10,,ACTIVE,Other,Management
102,1,iris Germany GmbH,Managing Director,2014-07,2024-10,INACTIVE,Other,Management
102,2,Pepper GmbH // Pepper Group,Group Managing Director,2003-07,2014-06,INACTIVE,Other,Management
103,0,MORH,officer,,,UNKNOWN,Administrative,Professional
104,0,ACM Consultants GmbH,Senior Berater,,,UNKNOWN,Consulting,Senior
105,0,PwC Switzerland,Senior Manager Strategy & Business Transformation Health,2023-03,,ACTIVE,Consulting,Senior
105,1,Berner Fachhochschule BFH,Lehrbeauftragter,2024-10,,ACTIVE,Consulting,Lead
105,2,AMEOS Gruppe,Spitaldirektor,2018-09,2022-11,INACTIVE,Other,Director
105,3,AMEOS Gruppe,Leiter Leistungsentwicklung/Kooperationsmanagement AMEOS Gruppe,2015-03,2018-08,INACTIVE,Business Development,Lead
105,4,AMEOS Gruppe,Taskforce Vorstand Krankenhausmanagement,2014-02,2015-02,INACTIVE,Other,Management
105,5,CMK Krankenhausberatung (REDCOM Group),Consultant,2011-03,2013-12,INACTIVE,Consulting,Professional
105,6,verwis,Consultant und Inhaber,2010-01,2011-02,INACTIVE,Consulting,Management
105,7,Diverse,Pflegefachmann,2003-10,2010-12,INACTIVE,Other,Professional
106,0,Deloitte,Manager | Mergers & Acquisitions,2022-12,,ACTIVE,Other,Professional
106,1,Deloitte,Senior Consultant | Mergers & Acquisitions,2021-09,2022-12,INACTIVE,Consulting,Senior
106,2,Deloitte,Senior Consultant | Technology Strategy & Transformation,2020-06,2021-08,INACTIVE,Consulting,Senior
106,3,Deloitte,Consultant | Technology Strategy & Architecture,2018-11,2020-06,INACTIVE,Consulting,Professional
106,4,EY,Working Student Transaction Advisory Services,2018-02,2018-07,INACTIVE,Consulting,Junior
106,5,Explicatis GmbH,Consultant,2016-08,2018-01,INACTIVE,Consulting,Professional
106,6,Galeria Kaufhof GmbH,Working Student Process Management Digital Sales,2015-06,2016-03,INACTIVE,Sales,Junior
107,0,Roche Pharmaceuticals,Technical Transfer Leader,2010-12,,ACTIVE,Consulting,Lead
107,1,Roche Pharmaceuticals,Global Planing Manager,2006-06,2010-12,INACTIVE,Project Management,Professional
107,2,Roche Pharmaceuticals,New Introduction Manager,2002-01,2006-05,INACTIVE,Sales,Professional
108,0,Helly Hansen,Account manager / Sælger Helly Hansen Workwear Sjælland & Bornholm,2024-01,,ACTIVE,Sales,Professional
108,1,Open To Work,open to work,2023-12,2024-01,INACTIVE,Other,Professional
108,2,Hultafors Group Danmark A/S,Snickers workwear product specialist & Account manager Copenhagen,2000-12,2023-12,INACTIVE,Sales,Professional
108,3,Hultafors Group Danmark A/S,Sælger KBH + Produkt specialist Snickers workwear,2000-12,2023-12,INACTIVE,Sales,Professional
108,4,Snickers workwear,Salg,2003-01,2008,INACTIVE,Sales,Professional
108,5,Cleveland High School,Junior at Cleveland Highschool,1988-07,1989-06,INACTIVE,Other,Junior
108,6,Folkeskolen,10 klasse afgangseksamen,1987-07,1988-06,INACTIVE,Other,Junior
109,0,agn Gruppe,Geschäftsführender Gesellschafter,2004-01,,ACTIVE,Other,Management
110,0,Peter van Setten Transport B.V.,Director,1996-02,,ACTIVE,Other,Director
111,0,Luxottica,Lab Mgr,,,UNKNOWN,Other,Lead
112,0,Herz Transporte und Spedition,Unternehmensinhaber,2016-11,,ACTIVE,Other,Management
112,1,Steffel KKS GmbH,Disponent,2015-08,2016-09,INACTIVE,Administrative,Professional
112,2,DZ Thören GmbH Dienstleistungszentrum im Entsorgungsbereich,Leitender Disponent,2015-03,2015-08,INACTIVE,Purchasing,Lead
112,3,Lubbers Logistics Group,Logistics Coordinator & Customer Service Lubbers Germany,2003-05,2015-08,INACTIVE,Customer Support,Lead
113,0,KZVK,"Board Member, CFO / Asset Management",2018-04,,ACTIVE,Other,Management
113,1,LDI Consult,Owner,2017-01,2018-03,INACTIVE,Other,Management
113,2,VPV Life/PC Insurance Comp.,"Board Member, CFO / Asset Management",2011-07,2016-12,INACTIVE,Other,Management
113,3,PBEAKK Health Insurance Comp.,"Board Member, CFO / Asset Management / IT / Customer Service",2007-05,2011-06,INACTIVE,Other,Management
113,4,Protektor AG Life Insurance Comp.,Head of Finance Department (Asset Management / Accounting),2003-09,2007-04,INACTIVE,Other,Lead
113,5,Allianz Life Insurance Comp.,Team Head Longterm Investments,1999-01,2003-08,INACTIVE,Other,Lead
113,6,Prognos AG - Consultancy,Senior Project Manager,1996-04,1998-12,INACTIVE,Project Management,Senior
113,7,ZEW GmbH - Think Tank,Economist,1991-05,1994-01,INACTIVE,Other,Professional
114,0,Tirol Werbung,CEO,2022-05,,ACTIVE,Other,Management
114,1,Tirol Werbung,Arbeitgeber,2022-05,,ACTIVE,Other,Management
114,2,visit.tirol,CEO,,,UNKNOWN,Other,Management
114,3,Innsbruck Tourismus,Geschäftsführer,2015-12,2022-04,INACTIVE,Other,Management
